Date;Open;High;Low;Close;rsi;ema_fast;ema_slow;volatility
2004-08-16;0.6712;0.6781;0.6686;0.6766;54.62678951624874;0.6678787203461048;0.6736136608195327;1.4773250841813104
2004-08-23;0.6769;0.6781;0.6682;0.6709;50.18894180661564;0.6682815576332909;0.6734874440372288;1.4888588862979335
2004-08-30;0.6707;0.6814;0.6699;0.6794;55.937566427028344;0.6697640166155188;0.6737624466401484;1.486120163655398
2004-09-06;0.6793;685;676;0.6828;58.02436317333984;0.6715021477334496;0.6741827979592112;1.4672473124777394
2004-09-13;683;0.6853;0.6778;679;54.89515095093772;0.6725018613689897;0.6744068538680851;1.4489663417291616
2004-09-20;679;0.6866;0.6785;0.68;55.574138145519214;0.6735016131864577;0.6746670001998021;1.4285741489961459
2004-09-27;0.68;2.2335;0.6781;0.6895;61.50302596136786;0.6756347314282634;0.6753569071672532;17.421381485250794
2004-10-04;0.6896;0.6924;0.6863;0.6912;62.46828912424295;0.6777101005711615;0.6760937952059856;16.20024728660771
2004-10-11;0.6915;0.6923;685;0.6916;62.70524238023949;0.6795620871616733;0.6768150140336141;15.109780841376336
2004-10-18;0.6916;0.6964;0.6889;0.6953;64.91197473120121;0.6816604755401169;0.6776747808227483;14.032896138218485
2004-10-25;0.6953;0.6976;0.6929;0.6965;65.6224372347508;0.6836390788014346;0.6785503724123879;13.056296267433398
2004-11-01;0.6965;0.7001;0.6896;0.6985;66.82799329958607;0.6856205349612433;0.6794782620676257;12.196363079402362
2004-11-08;0.6984;0.7012;694;0.6993;67.32164113946948;0.6874444636330775;0.680400203366806;11.385781183480741
2004-11-15;0.6996;703;0.6978;701;68.39787200227525;0.6892518684820005;0.6813583334427684;10.599857159252608
2004-11-22;0.7009;703;0.6984;0.7013;68.59443817786082;0.6908582860177338;0.6822858528175234;9.885365779090769
2004-11-29;0.7013;0.7029;0.6836;0.6917;56.48646342458898;0.6909705145487026;0.6827237201283363;9.505967829921378
2004-12-06;0.6917;0.6945;0.6869;0.6913;56.04257468892301;0.691014445942209;0.6831226168665532;8.910604587984958
2004-12-13;0.6915;0.6932;0.6841;0.6855;49.91720022521544;0.6902791864832477;0.6832331928262484;8.438961380823384
2004-12-20;0.6852;0.7055;0.6848;0.7028;62.931534678541865;0.6919486282854813;0.6841432768808415;7.853667406415927
2004-12-27;0.7028;0.7105;702;0.7072;65.39456063430174;0.6939821445140838;0.685215682607314;7.3331697329487
2005-01-03;0.7074;0.7094;0.6971;0.6983;57.126161392677574;0.6945578585788726;0.6858242555092994;7.021974719915423
2005-01-10;0.6983;0.7034;0.6968;0.7;58.21299889305435;0.695283477435023;0.6864835924623552;6.571916766318392
2005-01-17;0.7003;0.7038;0.6914;0.6943;53.331361316477896;0.6951523471103532;0.6868471463013155;6.28016322436754
2005-01-24;0.6945;0.6963;0.6894;0.6904;50.22777428108823;0.6945187008289728;0.6870123953105566;5.935909332769717
2005-01-31;0.6902;0.6946;685;686;46.910908797546526;0.6933828740517765;0.6869653071565772;5.6472275555471425
2005-02-07;0.6861;0.6906;0.6845;0.6889;49.28788928551343;0.6927851575115396;0.6870552928702248;5.285027408121584
2005-02-14;0.6894;0.6925;0.6858;0.6899;50.117276184652404;0.6924004698433343;0.6871876048297493;4.9697802951685
2005-02-21;0.6899;0.6962;0.6876;0.6902;50.37946422133135;0.692107073864223;0.6873277162330168;4.701791254427053
2005-02-28;0.69;0.6907;0.6855;0.6879;48.284106505957126;0.6915461306823266;0.6873543340826439;4.434541171834796
2005-03-07;0.6878;0.6995;673;0.6988;57.33961335855929;0.6925133132580163;0.6878866906369395;4.324430793336232
2005-03-14;0.6985;0.6995;0.6923;0.6932;52.27518404235285;0.6926048714902808;0.6881338213049889;4.122172440337118
2005-03-21;0.6932;696;0.6914;0.6924;51.57438029475166;0.6925775552915767;0.6883322482210359;3.879608108787444
2005-03-28;0.6925;0.6937;684;0.6861;46.309307527027514;0.6917138812526998;0.688228422722383;3.736557406127546
2005-04-04;0.6857;0.6883;0.6825;686;46.22863501809357;0.6909520304190065;0.6881247751539001;3.530557733493693
2005-04-11;0.6862;0.6869;0.6782;0.6817;42.77776569938149;0.689718426363139;0.687825948402556;3.3902128991907574
2005-04-18;0.6818;0.6855;0.6794;0.6808;42.06990514322911;0.6885293028480538;0.6874991601047626;3.216216817810812
2005-04-25;681;0.6818;0.6731;0.6746;37.47001607416788;0.6866720624683132;0.6868991991696574;3.1060528275330146
2005-05-02;0.6742;0.6829;0.6735;0.6776;40.8406638052434;0.6854624541392048;0.6864666782780454;2.9705116890389434
2005-05-09;0.6776;0.6846;0.6775;0.6817;45.18915720105572;0.6849607935873109;0.6862449723116247;2.816136482994849
2005-05-16;0.6817;0.6897;0.6812;0.6871;50.364104923287364;0.6852460211090028;0.6862847410413166;2.682795509693811
2005-05-23;0.6871;0.6903;0.6856;0.6868;50.081209142119846;0.685453218294469;0.6863087065742787;2.5411363602668726
2005-05-30;0.6869;0.6881;0.6723;0.6741;39.8710937593047;0.6839394558552065;0.6857408597568704;2.5715008242743496
2005-06-06;0.6741;0.6753;0.6661;0.6685;36.35183520780285;0.681880861741179;0.6849389593030625;2.5061259935210396
2005-06-13;0.6684;0.6726;0.6629;0.6685;36.35183520780286;0.6800967468423551;0.6841743565447805;2.4307605456453243
2005-06-20;0.6685;0.6702;0.6612;0.6639;33.532192098076045;0.6779371805967077;0.6832313632171163;2.3696043425140068
2005-06-27;0.6639;0.6796;0.6624;0.6772;46.46239243090867;0.67783888985048;0.68295083469539;2.338552041909505
2005-07-04;0.6767;0.6894;0.6753;0.6883;54.430015800872475;0.6792337045370826;0.6831996330816509;2.2828165413912664
2005-07-11;0.6884;691;684;687;53.427163418197765;0.680269210598805;0.6833763943336671;2.1965496081009466
2005-07-18;0.6867;0.6988;0.6863;0.6934;57.571695731480524;0.6820199825189643;0.6838426085507059;2.149592540890596
2005-07-25;0.6933;0.6975;0.6865;0.6909;55.49422299526234;0.6832039848497691;0.6841708593157894;2.1169961625722156
2005-08-01;0.6906;709;0.6875;0.6945;57.852759653747;0.6847101202031332;0.6846512844638922;2.1767175186027834
2005-08-08;0.6945;0.6955;684;0.6857;50.770060729952995;0.6848421041760487;0.6847000619306879;2.1669716157321224
2005-08-15;0.6858;686;0.6765;0.6768;44.796772833924074;0.6837698236192422;0.6843326171897257;2.138910173906379
2005-08-22;0.6771;0.6829;0.6764;0.6817;48.396547217240936;0.6834938471366766;0.6842101698785756;2.0399617839956705
2005-08-29;0.6818;0.6851;0.6784;0.6812;48.052210926117866;0.6831880008517864;0.6840701619772466;1.9658947787463334
2005-09-05;0.6815;682;0.6733;0.6734;42.9217633300005;0.6818829340715482;0.6835738753736537;1.9389004415403743
2005-09-12;0.6733;0.6787;0.3375;0.6744;43.750940295274205;0.6808852095286752;0.6831471834958093;5.411532181551087
2005-09-19;0.6746;0.67975;0.6722;0.6785;47.141416800910946;0.6805671815915184;0.6829310354262368;5.07411147932358
2005-09-26;0.6785;0.6839;0.6774;682;49.91669984084833;0.6807582240459826;0.6828877314529235;4.755571879280858
2005-10-03;682;0.6891;0.6769;689;55.00497869667649;0.6818571275065183;0.6831720230132526;4.497501584252964
2005-10-10;689;0.6899;0.6808;0.6837;50.796955165240156;0.6821028438389825;0.6831965800824037;4.303696451049312
2005-10-17;0.6834;0.6867;0.6739;0.6759;45.30388640878639;0.6812757979937848;0.6828572042646175;4.17767679354209
2005-10-24;676;0.68235;0.6748;0.6795;48.09379036083636;0.6810390249279468;0.6827010552290539;3.938083956881771
2005-10-31;0.6793;0.6816;0.6738;0.6751;45.06801897936633;0.6802471549375538;0.6823475177765398;3.7631530390328543
2005-11-07;0.6751;0.6774;0.6704;0.6733;43.85254294719497;0.6793208676125466;0.6819267029962356;3.5779593066627107
2005-11-14;0.6733;0.6865;0.6718;0.6857;53.21371731650733;0.6801714185975404;0.6821022051824572;3.415437823213821
2005-11-21;0.6856;0.6876;0.6808;0.6831;51.283037184903066;0.6805618961178683;0.6821486142437383;3.2546536064485774
2005-11-28;0.6832;0.6866;0.6745;0.6763;46.52832338559536;0.6799936433021525;0.6818765856742621;3.1803616760678164
2005-12-05;0.6763;0.6796;0.6721;0.6732;44.502629667027996;0.6790878241951989;0.6814730235498778;3.046369346810609
2005-12-12;0.6731;0.6798;672;679;48.97833975573433;0.6790761143025057;0.6813579991987208;2.886661684783055
2005-12-19;679;0.68535;0.6748;0.6838;52.39968790881233;0.6797059657288382;0.6814715806313384;2.7718592206973667
2005-12-26;0.6841;0.6902;682;0.6874;54.845321466537;0.6807318369649932;0.6817473210670901;2.645596799167377
2006-01-02;0.6873;0.6908;0.6852;0.6862;53.85209649789162;0.6814609253696607;0.6819544224128069;2.5192136941249434
2006-01-09;0.6861;0.68845;0.6806;684;51.99309462262596;0.681799468653706;0.6820495655563973;2.428769598977754
2006-01-16;0.6842;0.68855;683;0.6861;53.63829173882364;0.6823728728332119;0.6822379578560998;2.3061631242957277
2006-01-23;0.6862;0.68905;0.6832;0.68395;51.68536624496263;0.6825831564554503;0.6823175877232579;2.2092634961338957
2006-01-30;0.68395;0.6856;0.6776;0.6822;50.08684402845554;0.682532068928057;0.6823121185268273;2.1404840417923223
2006-02-06;0.68235;0.6914;0.6815;0.6824;50.276118799282344;0.6825144597376493;0.6823162060372074;2.0906356528470305
2006-02-13;0.6824;687;0.6817;0.6855;53.23620159867527;0.6829125317726294;0.6824642894773373;1.9877510684106057
2006-02-20;0.6855;0.6862;678;0.6802;47.97753508797673;0.6825508608696121;0.6823589736876937;1.9462598863927743
2006-02-27;0.68025;0.6873;0.6791;0.6868;54.062878558379005;0.6831174127536639;0.6825655330510568;1.8751557608179494
2006-03-06;0.6868;0.6907;0.6838;0.68985;56.58999136851409;0.6840150910531754;0.6829043454672867;1.804961813115375
2006-03-13;0.68985;0.6948;0.6874;0.69375;59.64693106823099;0.685313078912752;0.6834087945153199;1.7428044054681426
2006-03-20;0.6938;0.6948;0.6891;0.69065;56.255788957888285;0.6860246683910517;0.6837455947704213;1.6845329174189738
2006-03-27;0.69055;0.6982;0.6868;0.6972;61.26659766045941;0.6875147126055782;0.6843713810601691;1.6663075334399222
2006-04-03;0.6972;702;693;0.6944;58.197619013657366;0.6884327509248345;0.6848378284527195;1.6461019749923966
2006-04-10;0.6945;0.69685;0.6884;0.6909;54.521158742001205;0.6887617174681898;0.6851197899200349;1.6236267134639455
2006-04-17;0.6908;0.6941;0.6889;0.6923;55.72596830630068;0.6892334884724312;0.6854537531795681;1.5582559225273032
2006-04-24;0.6924;0.69805;0.6907;0.6915;54.83206559021055;0.6895356900094404;0.6857349739619139;1.524547823277913
2006-05-01;0.69145;0.6921;0.6834;0.6839;47.102044476939426;0.6887842646748483;0.6856496263357783;1.5222487265637004
2006-05-08;0.6838;0.68735;0.6791;0.6826;45.90979839853567;0.6879596960515352;0.6855077832503933;1.5025382731216659
2006-05-15;0.6827;0.6827;0.6748;0.6798;43.363829273236654;0.6868717365779972;0.6852423049596773;1.4839684075176565
2006-05-22;0.67955;0.6864;0.6782;0.6853;49.31026965990245;0.6866621717009309;0.6852449884499249;1.452379813282664
2006-05-29;0.6854;0.6877;0.68255;0.68605;50.0799693082273;0.6865805488074734;0.6852824308476028;1.400783628697817
2006-06-05;0.6861;0.6909;0.68495;0.6857;49.700693432556356;0.6864631422998103;0.6853018526686445;1.3633720400514373
2006-06-12;0.6858;0.6862;0.6806;0.6822;45.95279525748542;0.6858947233265023;0.6851575804514982;1.3311172574258199
2006-06-19;0.6822;0.6891;0.68;0.6873;51.6717094918995;0.6860820935496353;0.6852572278723588;1.321438601276904
2006-06-26;0.6872;0.6945;0.6871;692;56.26459733730811;0.6868711477430173;0.6855708451806212;1.2950992731780562
2006-07-03;692;0.6959;0.6903;0.6923;56.54845310907257;0.687594994710615;0.6858838291257086;1.2598494729276928
2006-07-10;0.6923;0.69325;0.6857;0.6873;50.648304572794856;0.687555662082533;0.6859496975384664;1.256835159464774
2006-07-17;0.6873;0.68905;0.6816;0.6831;46.280122931887554;0.686961573804862;0.6858171534669097;1.2521379913317248
2006-07-24;0.6831;0.6862;0.6809;0.6851;48.55543346838426;0.6867133639642138;0.6857837974917046;1.2145631507833188
2006-07-31;0.6852;0.6853;0.6741;0.6753;39.68553463289765;0.6851915821023186;0.6852961790037183;1.2626413435109765
2006-08-07;0.6753;0.67675;0.6719;0.6729;37.861438226657064;0.6835527044886761;0.6847196125384291;1.2281173269800756
2006-08-14;0.6727;0.6822;0.6724;0.6818;47.49861379519008;0.6833190105568526;0.6845838166064091;1.2281777166768233
2006-08-21;0.6818;0.6828;0.6745;0.6759;42.76371511742161;0.6823298091492722;0.6841799181595993;1.238119583834607
2006-08-28;0.6759;0.6768;672;0.6737;41.117772513870456;0.6811791679293693;0.6836924801056645;1.204328478898994
2006-09-04;0.67365;0.68065;0.67365;679;46.46372708971359;0.6808886122054534;0.6834742252170289;1.183213680943118
2006-09-11;0.6789;682;0.6714;0.67295;41.798566389123145;0.6798301305780596;0.6829847263697253;1.221087022139716
2006-09-18;0.6729;0.6763;0.6702;0.6726;41.53872812129326;0.6788661131676517;0.6825017158409009;1.199237144783143
2006-09-25;0.6726;0.6791;0.6683;0.6773;46.36084925637144;0.6786572980786314;0.6822597755692311;1.2197475002167055
2006-10-02;0.6774;0.6782;0.6713;0.6732;43.02674603139798;0.6779296583348139;0.6818383906590343;1.2127318101878102
2006-10-09;0.67315;0.6767;0.6727;0.67385;43.7178014802396;0.677385703890172;0.6814668376051257;1.1674221382503145
2006-10-16;0.6739;0.67445;0.6688;0.6697;40.35244446623449;0.6763609433714824;0.6809195428327943;1.15101391904474
2006-10-23;0.66985;0.6722;0.6693;0.6711;41.97519274936097;0.6756594842552848;0.6804628199103387;1.0974351576937023
2006-10-30;671;0.6711;667;0.6686;39.88829743444538;0.6747182196879135;0.6799110608447416;1.0666588549920055
2006-11-06;0.6686;0.6754;0.6681;0.6719;43.85626301175439;0.6743424570628583;0.6795384533635909;1.0632093887078762
2006-11-13;672;0.6794;0.6718;0.6767;49.11751564053219;0.6746567961211439;0.6794064322769122;1.0604841824343656
2006-11-20;0.6767;0.6786;0.6741;0.6782;50.67314444388729;0.6751292233049914;0.6793503191477536;1.0299517000140446
2006-11-27;0.6781;0.6782;0.6705;0.6736;46.02594182529302;0.6749253268643258;0.6790828624432069;1.0445656767839997
2006-12-04;0.67405;689;0.6677;0.6748;47.38162827745099;0.6749086166157491;0.6788836595388718;1.1936925987024862
2006-12-11;0.6748;0.6773;0.6694;0.6698;42.5823369135575;0.6742274677336492;0.6784611637463661;1.20095006535615
2006-12-18;0.6698;0.6728;0.6691;0.6702;43.079059460125514;0.6736904720358293;0.6780769235721166;1.1539362023151012
2006-12-25;0.66995;0.6742;0.6637;0.6734;47.027228398642755;0.6736517424310521;0.6778593922431809;1.177795468230574
2007-01-01;0.6735;0.67605;0.6722;0.67395;47.698708989008246;0.6736915101069119;0.6776775600458237;1.133578909836899
2007-01-08;674;0.67415;659;0.6594;35.04341633317896;0.6717859754259903;0.6768274409739249;1.2399455762489182
2007-01-15;0.6592;0.6605;0.6545;0.6565;33.155261051279254;0.6697478453691915;0.6758819786030447;1.2217453453074723
2007-01-22;0.6565;0.6624;0.6534;0.6586;35.850698045323945;0.6682614659866326;0.6750781656447635;1.2284700934370119
2007-01-29;0.6587;0.6642;0.6576;0.6591;36.50717875786157;0.6670399371884149;0.6743349951496582;1.211382973100658
2007-02-05;0.6592;0.6681;0.6552;0.6664;45.307444581095616;0.6669546122299596;0.6739659256078137;1.2508031135759698
2007-02-12;0.6663;0.6744;0.6646;0.6732;51.98366828137135;0.6677873305992983;0.6739303011609385;1.2537091008330516
2007-02-19;0.6732;0.6755;0.6685;0.6709;49.77067643109563;0.6682023531860585;0.6737893569208949;1.242676209659789
2007-02-26;0.6708;688;0.6698;0.6812;58.326583691545096;0.6699353727612507;0.6741340379943417;1.3273057102791062
2007-03-05;0.6816;0.6839;0.6771;0.6772;54.447791959293845;0.6709039897264173;0.6742766408783258;1.3115020302028992
2007-03-12;0.6772;0.68665;0.6732;0.68595;60.617516399521584;0.6729101244295617;0.6748195878142177;1.3423447432751494
2007-03-19;0.6858;686;0.6767;0.6771;52.82440554925729;0.6734687745056201;0.6749256534972773;1.3608622799380405
2007-03-26;677;0.6844;0.6752;0.6785;53.835496748494535;0.6741396045715374;0.6750919021718226;1.3579027315189611
2007-04-02;0.6786;0.6818;0.6698;0.6804;55.23765185573591;0.6749743239619991;0.6753387904429006;1.3833649369449692
2007-04-09;0.68045;0.6831;0.6776;0.6824;56.727562851591415;0.6759644141003992;0.6756672187943936;1.3383582670685024
2007-04-16;0.68265;0.6847;675;0.6784;52.93278066992344;0.6762891588870127;0.67579432489698;1.3522199143802742
2007-04-23;0.6782;0.6841;0.6772;0.6832;56.67791981822592;0.6772106043687444;0.6761387749017717;1.3189505132258403
2007-04-30;0.6834;0.6876;0.6798;0.6819;55.39237795296583;0.6778358571195784;0.6764067388598288;1.3087791337509298
2007-05-07;0.6818;0.6834;678;0.6827;56.05296974444388;0.6784844095036346;0.6766994486803019;1.2703691630879346
2007-05-14;0.6827;0.68565;0.6817;0.6844;57.49350218305545;0.67927315490315;0.6770576138579623;1.217923244481269
2007-05-21;0.6845;0.68495;0.6755;0.6777;50.47165150142613;0.6790634009160633;0.6770874922831733;1.2417111122492825
2007-05-28;0.6779;0.68103;0.6767;678;50.761631215936056;0.6789216141272549;0.6771299345025606;1.1981246386459556
2007-06-04;0.6778;0.68062;0.6766;0.6789;51.67571322677802;0.678918732243621;0.6772122631303485;1.153364746020396
2007-06-11;679;0.6794;0.6728;677;49.58299833080182;0.6786629012778048;0.6772023904266115;1.1436222028858634
2007-06-18;0.67703;0.67745;0.6699;0.6732;45.60511686131431;0.6779345144407641;0.6770162327323505;1.1480369883285035
2007-06-25;0.6733;0.6747;0.6707;0.67413;46.73146803565576;0.6774272458486622;0.6768819893494504;1.1069463612418684
2007-07-02;674;678;0.6731;0.6774;50.60451290244171;0.6774236130688406;0.6769060828680806;1.074585047508515
2007-07-09;0.6772;0.6796;675;0.6771;50.24358487828343;0.6773804646596618;0.6769151022695653;1.0467973548293645
2007-07-16;0.6772;0.6777;0.6712;673;45.47040836371165;0.6767964027050403;0.6767330044895855;1.04693529573493
2007-07-23;673;0.6741;0.6678;0.6735;46.142370713344654;0.6763568823443682;0.6765826321877443;1.0382476299061312
2007-07-30;0.6736;0.6776;0.6719;0.6771;50.839634774991026;0.6764559646984525;0.676606695806919;1.0190916222169255
2007-08-06;677;0.68162;0.6729;0.6767;50.31454511399497;0.6764885027386588;0.6766110355368298;1.0389020441892418
2007-08-13;0.6766;0.68125;0.6745;0.6813;55.949200546613945;0.6771300357068376;0.6768291269072098;1.028949400614076
2007-08-20;0.68126;0.6824;0.6758;0.6784;51.94935601696672;0.6772993642792593;0.6769021907719907;1.0290285910439285
2007-08-27;0.6784;0.6807;675;0.6758;48.595060033660396;0.6770994490420247;0.6768509260849214;1.0194487961500238
2007-09-03;0.6758;0.6798;0.6737;679;52.647576075050026;0.6773528558364214;0.6769508830112041;1.0063397279293518
2007-09-10;0.6807;0.6918;0.6796;0.6912;64.22665417035677;0.6791991417248985;0.67761363263859;1.0502398291204096
2007-09-17;0.6912;0.70182;0.6904;0.6971;68.26783542984455;0.6815859228282454;0.6785199753065625;1.0839841597377249
2007-09-24;0.6971;0.7027;0.6952;0.6974;68.46292056006453;0.683694466451146;0.6793981159899782;1.0829396586086257
2007-10-01;0.6974;0.69782;0.6906;0.6927;62.02893500996052;0.6848952042576598;0.6800168082695142;1.0868596519702947
2007-10-08;0.6926;0.7025;0.6892;0.6959;64.47672661682451;0.6863625103566385;0.6807555613732577;1.141099896532517
2007-10-15;696;0.69964;0.6946;0.6989;66.64746024132681;0.6880341756424201;0.6815994887512457;1.106554016920541
2007-10-22;0.6988;0.7019;0.6935;0.7015;68.4470374096474;0.6898296188900974;0.6825250939256063;1.1092371277400421
2007-10-29;0.7014;0.7017;692;0.6946;59.302258252599614;0.6904656697047511;0.6830867174639502;1.1399868358382337
2007-11-05;0.6947;0.7043;0.6934;0.7024;64.99564675239901;0.6920569137441176;0.6839850096749293;1.1576485854877243
2007-11-12;0.7026;0.71684;0.7007;714;71.40288411757192;0.6949826585782353;0.6853810557365605;1.218959660244649
2007-11-19;714;0.7238;0.6637;0.7186;73.47621572434119;0.6981316374344706;0.6869261229116042;1.7220372516391833
2007-11-26;0.7174;0.7363;0.7109;0.7123;66.37816384912537;0.7000207524432078;0.688106303241297;1.867885481374513
2007-12-03;0.7125;0.72388;0.7088;0.7206;70.43093603177695;0.7027646521174468;0.6896176379742599;1.8639658190575166
2007-12-10;0.7206;0.7214;0.7134;0.7148;64.5733501165138;0.7043693651684538;0.69078891062662;1.8248120353112764
2007-12-17;0.7148;0.7253;0.7113;0.7246;69.22992440403296;0.7070667831459934;0.6923615194346842;1.8095583136436353
2007-12-24;0.72461;0.7388;0.7246;0.7372;73.96773375384882;0.7110845453931942;0.6944470301586524;1.789171130422091
2007-12-31;0.7374;0.7491;0.7319;0.7478;77.15462544404585;0.7159799393407683;0.6969285636396453;1.8021148173225414
2008-01-07;0.7478;0.7584;742;0.7555;79.15128559273195;0.7212492807619992;0.6996528164936152;1.8113906575701382
2008-01-14;0.7557;0.7612;0.7415;0.7456;70.6068767448636;0.724496043327066;0.7017898947962378;1.8930653494141925
2008-01-21;0.7433;0.7489;739;0.7393;65.74319767792471;0.7264699042167905;0.7035345508522267;1.8684763404380484
2008-01-28;0.7393;0.7542;0.7393;753;70.501787862656;0.7300072503212184;0.7058352694172394;1.84478649784823
2008-02-04;0.7531;754;0.7413;0.7462;65.62876192259901;0.7321662836117226;0.7077126987466701;1.8501947991189962
2008-02-11;0.7461;0.7506;0.7402;749;66.6509158607609;0.7344107791301596;0.7096330383398483;1.8107953145464182
2008-02-18;0.7491;758;0.7477;0.7533;68.21423932702226;0.736929341912805;0.7116640598124134;1.7695202042193843
2008-02-25;0.7533;0.7673;0.7514;0.7659;72.31032939600864;0.740792096324431;0.7141866616816035;1.7643793863335393
2008-03-03;0.7658;769;0.7601;0.7623;69.55250686446014;0.7436598168145069;0.7164244913708312;1.7294837274326897
2008-03-10;0.7621;0.7804;0.7595;0.7797;74.59569068733796;0.7484651745725727;0.7193675382838158;1.761575953249896
2008-03-17;0.78;0.7908;0.0066;0.7783;73.54023083877446;0.7524431512962296;0.7221085830148012;8.835695932502732
2008-03-24;0.7783;0.7929;0.7747;792;76.97367385384801;0.7577173977900656;0.7253593465955082;8.226793639562535
2008-03-31;792;0.7976;0.7824;789;74.68817498216896;0.7618884114180569;0.7283193769864148;7.805818152538101
2008-04-07;789;0.8035;0.7868;0.7989;77.10415881155184;0.7668232898956493;0.7316021966614653;7.307751443107782
2008-04-14;0.7989;0.8098;0.7875;0.79;70.58182609402672;0.7699135179095628;0.734318373560932;7.0638439568430815
2008-04-21;0.79;805;784;0.7868;68.3432821085501;0.7721650488549544;0.7367593794418189;6.776606637807616
2008-04-28;0.7869;0.7944;0.7767;0.7821;65.07858133501247;0.7734897090076271;0.7388682455142924;6.4920309180550015
2008-05-05;782;0.7939;0.7816;792;68.49271522799623;0.7759577478066102;0.7413394899089765;6.063891229540099
2008-05-12;792;0.7985;0.7876;0.7962;69.83987939804379;0.7786567147657288;0.7438911415411171;5.698839496478349
2008-05-19;0.7961;0.8031;0.7922;0.7961;69.76339505410529;0.7809824861302983;0.7463194605392047;5.390242440132144
2008-05-26;796;0.7982;0.7833;0.7842;61.17738107446363;0.7814114879795918;0.7480813460955208;5.216894021720005
2008-06-02;0.7879;0.8025;0.7854;801;67.29669379867815;0.7840232895823129;0.750542678835264;4.905845175122772
2008-06-09;0.8009;803;0.7867;0.7894;60.236582691180416;0.7847401843046712;0.7523499960987401;4.7698582837375065
2008-06-16;0.7893;0.7953;784;0.7899;60.42928565585623;0.785428159730715;0.754096507908101;4.528533420086724
2008-06-23;0.7899;0.7949;789;0.7917;61.15904848716344;0.786264405099953;0.7558455075402823;4.248736997315411
2008-06-30;0.7917;0.8;0.7894;0.7918;61.201857081370015;0.7870024844199592;0.7575178095151529;4.0403805118599525
2008-07-07;0.7919;0.8021;0.7902;0.8007;64.90878546297925;0.7888288198306314;0.7595262834911923;3.816236932039755
2008-07-14;0.8006;0.8017;0.7907;794;60.24245593083084;0.7895183105198805;0.7611297121660205;3.672507363196744
2008-07-21;0.7938;0.7973;784;0.7892;57.0766691520475;0.7894758691172298;0.7624353069489963;3.5513015895768585
2008-07-28;789;0.7928;785;0.7881;56.345904588780826;0.7892924199015992;0.7636290136025313;3.3729343437582915
2008-08-04;792;0.7946;784;786;54.90076905675668;0.7888534305813859;0.7646695245977624;3.2367070367236286
2008-08-11;0.7815;0.7983;0.7795;0.7924;58.40232183608186;0.7893263065038678;0.7659593141513549;3.1507060378274
2008-08-18;788;0.8003;786;0.7983;61.37925388425243;0.7905227989700188;0.7674635320978035;3.031983414476084
2008-08-25;798;0.8134;794;0.8114;67.02241718529261;0.7933064257740162;0.7695070887444173;2.940739170137272
2008-09-01;0.8114;818;0.8027;804;61.55120421998984;0.7947322356708141;0.7711114101981653;2.8917470606291724
2008-09-08;0.8039;0.8075;0.7912;0.7953;55.78544320673746;0.7948079375813722;0.7722364608866228;2.8609635427508135
2008-09-15;0.7958;0.8;0.7848;0.7892;52.10029046286662;0.7940602125705226;0.7730254627058496;2.8147143555993765
2008-09-22;0.7892;0.7978;0.7885;0.7936;54.43827835056213;0.7939988508944529;0.7739824179288334;2.6828776104107286
2008-09-29;0.7938;0.8001;0.7719;0.7731;43.72890919496813;0.7912123374418591;0.773941375234469;2.817849449441525
2008-10-06;0.7729;0.8068;0.7705;794;53.724107579981315;0.7915840257829446;0.774874334525889;2.8742562362110613
2008-10-13;794;0.7964;0.7736;0.7741;45.44661017543967;0.7892528223452187;0.7748383189665454;2.947946266647958
2008-10-20;0.7746;0.8186;0.7695;0.7958;53.804894610187695;0.7901257793658562;0.7758132808750782;3.103441969012171
2008-10-27;796;0.8121;781;0.7925;52.487871915416626;0.7904423421170753;0.7765894073460048;3.174073776135062
2008-11-03;0.7924;0.8188;0.7845;0.8118;58.834371761364466;0.7932900298347986;0.7782271093299116;3.179081325329205
2008-11-10;0.8118;866;0.8108;0.8538;68.64872462105124;0.8013580258568255;0.7817421275006133;3.268590574802499
2008-11-17;0.8538;0.8565;0.8338;0.8467;65.7931006663261;0.8074036224092488;0.7847634238959337;3.2520705787142403
2008-11-24;0.8463;0.8562;0.8231;0.8256;58.06313108525172;0.8098298060880156;0.7866627995286809;3.383328667200089
2008-12-01;0.8254;872;0.8242;0.8656;66.17615303353257;0.8172658319429469;0.7903342972250214;3.3909253630285443
2008-12-08;866;0.8989;0.8578;0.8966;70.8782399609447;0.8278437210172206;0.7952768880517646;3.3672767697880572
2008-12-15;0.8966;0.9549;889;0.9335;75.28291832688204;0.8419312248815912;0.8017058700028453;3.5074071905498223
2008-12-22;0.9338;0.9622;0.9331;0.9616;78.01049335163408;0.8578870615640457;0.8091428062817827;3.377862785307031
2008-12-29;0.9614;0.9797;0.9438;0.9608;77.74744596336996;0.8716087866888396;0.8161966292454207;3.4060892044253404
2009-01-05;0.9604;0.9633;0.8842;0.8897;58.777820869912276;0.874020948463661;0.8196153906758662;4.050596236207572
2009-01-12;0.8894;0.9119;0.8849;0.8976;59.947179943884244;0.8771648220018395;0.8232425818072212;3.9430227533422784
2009-01-19;0.8975;0.95;0.8964;0.9471;66.38218904576509;0.8864895124015942;0.8290033919557226;3.8742585565108802
2009-01-26;0.9471;0.9517;0.8801;0.8864;54.76309589546382;0.886477577414715;0.8316730016322006;4.42085430838455
